student_id,course_id,session_start,session_end,page_views,downloads,forum_posts
LMS-2114,COURSE-010,2024-11-24 08:40:00,2024-11-24 10:37:00,27.0,3,0
LMS-2114,COURSE-001,2025-03-16 19:30:00,2025-03-16 21:55:00,9.0,0,0
LMS-2114,COURSE-003,2025-04-09 08:40:00,2025-04-09 10:24:00,41.0,5,0
LMS-2114,COURSE-003,2024-12-14 16:01:00,2024-12-14 17:52:00,17.0,8,2
LMS-2114,COURSE-009,2024-12-26 21:39:00,2024-12-26 22:35:00,39.0,9,1
LMS-2114,COURSE-005,2024-10-31 15:54:00,2024-10-31 17:52:00,25.0,6,4
LMS-2114,COURSE-010,2024-12-31 12:53:00,2024-12-31 13:17:00,5.0,4,4
LMS-2114,COURSE-010,2024-11-16 17:18:00,2024-11-16 18:20:00,36.0,2,3
LMS-2114,COURSE-008,2024-12-10 14:26:00,2024-12-10 15:24:00,8.0,2,2
LMS-2114,COURSE-009,2024-09-09 14:31:00,2024-09-09 16:24:00,7.0,4,4
LMS-2114,COURSE-007,2024-12-23 10:22:00,2024-12-23 11:12:00,5.0,9,3
LMS-2114,COURSE-007,2025-02-20 16:07:00,2025-02-20 16:26:00,24.0,1,1
LMS-2114,COURSE-003,2025-03-16 07:21:00,2025-03-16 08:04:00,15.0,0,0
LMS-2114,COURSE-010,2024-12-03 14:37:00,2024-12-03 15:29:00,30.0,5,3
LMS-2114,COURSE-005,2024-12-20 19:30:00,2024-12-20 20:25:00,47.0,4,0
LMS-2114,COURSE-010,2025-01-06 13:20:00,2025-01-06 14:38:00,40.0,4,3
LMS-2114,COURSE-004,2024-12-19 11:31:00,2024-12-19 12:30:00,13.0,4,2
LMS-2114,COURSE-003,2024-12-10 10:38:00,2024-12-10 12:40:00,10.0,0,2
LMS-2114,COURSE-004,2025-01-25 07:19:00,2025-01-25 09:05:00,27.0,6,0
LMS-2114,COURSE-010,2025-01-12 15:33:00,2025-01-12 17:33:00,27.0,2,4
LMS-2114,COURSE-008,2024-12-08 08:07:00,2024-12-08 09:57:00,45.0,5,4
LMS-2114,COURSE-002,2024-12-16 08:27:00,2024-12-16 08:46:00,17.0,1,3
LMS-2114,COURSE-009,2025-04-21 17:47:00,2025-04-21 20:23:00,46.0,0,1
LMS-2114,COURSE-004,2024-10-15 18:12:00,2024-10-15 21:08:00,44.0,5,1
LMS-2114,COURSE-009,2025-01-15 11:11:00,2025-01-15 14:01:00,2.0,9,4
LMS-2114,COURSE-006,2024-09-11 09:38:00,2024-09-11 12:24:00,35.0,3,1
LMS-2114,COURSE-005,2024-11-21 10:01:00,2024-11-21 10:21:00,25.0,4,2
LMS-2114,COURSE-009,2024-12-17 21:23:00,2024-12-17 22:07:00,22.0,2,2
LMS-2114,COURSE-002,2025-03-28 17:07:00,2025-03-28 19:14:00,29.0,3,1
LMS-2114,COURSE-001,2024-10-17 07:06:00,2024-10-17 09:03:00,36.0,4,0
LMS-2114,COURSE-009,2025-01-09 17:14:00,2025-01-09 19:01:00,23.0,2,0
LMS-2114,COURSE-006,2024-10-21 17:45:00,2024-10-21 18:37:00,30.0,1,1
LMS-2114,COURSE-005,2025-03-16 08:00:00,2025-03-16 08:25:00,8.0,5,2
LMS-2114,COURSE-008,2024-12-25 12:51:00,2024-12-25 14:53:00,4.0,7,1
LMS-2114,COURSE-002,2025-01-31 18:09:00,2025-01-31 19:19:00,26.0,5,2
LMS-2114,COURSE-004,2025-01-25 10:42:00,2025-01-25 11:38:00,32.0,2,4
LMS-2114,COURSE-006,2025-04-27 17:39:00,2025-04-27 18:25:00,31.0,2,1
LMS-2114,COURSE-005,2024-10-26 12:23:00,2024-10-26 15:02:00,12.0,5,2
LMS-2114,COURSE-006,2024-09-18 10:02:00,2024-09-18 10:34:00,19.0,9,4
LMS-2114,COURSE-008,2025-01-05 13:47:00,2025-01-05 16:03:00,15.0,9,2
LMS-2114,COURSE-002,2024-12-04 19:30:00,2024-12-04 19:36:00,29.0,2,1
LMS-2114,COURSE-003,2025-03-12 13:28:00,2025-03-12 15:13:00,35.0,9,1
LMS-2114,COURSE-007,2024-11-06 07:37:00,2024-11-06 07:44:00,29.0,5,1
LMS-2114,COURSE-004,2024-10-20 11:34:00,2024-10-20 13:59:00,26.0,2,4
LMS-2114,COURSE-005,2025-02-18 20:17:00,2025-02-18 21:27:00,25.0,1,3
LMS-2114,COURSE-003,2025-02-07 12:27:00,2025-02-07 14:46:00,15.0,2,1
LMS-2114,COURSE-006,2024-11-24 20:58:00,2024-11-24 21:42:00,34.0,1,2
LMS-2114,COURSE-009,2025-04-01 13:49:00,2025-04-01 14:45:00,2.0,6,0
LMS-2114,COURSE-001,2025-02-20 19:26:00,2025-02-20 19:51:00,20.0,9,4
LMS-2114,COURSE-005,2024-09-12 07:18:00,2024-09-12 07:51:00,2.0,9,2
LMS-2115,COURSE-010,2024-09-21 07:34:00,2024-09-21 08:41:00,22.0,8,3
LMS-2115,COURSE-010,2024-09-09 20:06:00,2024-09-09 21:06:00,45.0,1,2
LMS-2115,COURSE-002,2024-10-04 07:17:00,2024-10-04 09:04:00,45.0,8,3
LMS-2115,COURSE-006,2025-03-14 12:33:00,2025-03-14 14:31:00,2.0,1,4
LMS-2115,COURSE-005,2025-04-26 21:12:00,2025-04-26 22:53:00,44.0,3,0
LMS-2115,COURSE-002,2025-01-23 21:48:00,2025-01-23 23:28:00,42.0,5,0
LMS-2115,COURSE-007,2025-03-11 20:18:00,2025-03-11 20:27:00,3.0,9,1
LMS-2115,COURSE-003,2024-09-24 11:53:00,2024-09-24 14:06:00,31.0,1,2
LMS-2115,COURSE-005,2024-09-30 20:56:00,2024-09-30 22:39:00,37.0,9,2
LMS-2115,COURSE-004,2025-02-13 21:33:00,2025-02-14 00:02:00,23.0,3,4
LMS-2115,COURSE-008,2024-12-11 13:51:00,2024-12-11 16:12:00,8.0,4,3
LMS-2115,COURSE-004,2025-04-22 13:47:00,2025-04-22 15:47:00,31.0,8,0
LMS-2115,COURSE-002,2024-12-18 20:29:00,2024-12-18 22:48:00,17.0,5,3
LMS-2115,COURSE-008,2025-02-17 15:23:00,2025-02-17 17:16:00,27.0,1,3
LMS-2115,COURSE-002,2024-09-22 17:58:00,2024-09-22 19:52:00,23.0,9,0
LMS-2115,COURSE-008,2024-10-27 09:55:00,2024-10-27 11:47:00,16.0,4,2
LMS-2115,COURSE-002,2024-09-24 13:26:00,2024-09-24 13:34:00,21.0,3,1
LMS-2115,COURSE-007,2024-12-03 14:17:00,2024-12-03 14:32:00,32.0,6,1
LMS-2115,COURSE-007,2024-11-11 21:51:00,2024-11-11 23:47:00,19.0,8,3
LMS-2115,COURSE-010,2025-04-09 09:06:00,2025-04-09 11:33:00,42.0,8,4
LMS-2115,COURSE-002,2024-12-27 20:01:00,2024-12-27 22:12:00,41.0,2,4
LMS-2115,COURSE-010,2025-02-03 17:05:00,2025-02-03 17:31:00,44.0,3,2
LMS-2115,COURSE-008,2025-01-27 16:45:00,2025-01-27 18:08:00,13.0,4,0
LMS-2115,COURSE-009,2024-09-12 19:45:00,2024-09-12 20:50:00,46.0,9,4
LMS-2115,COURSE-003,2024-09-10 17:41:00,2024-09-10 19:34:00,36.0,3,3
LMS-2115,COURSE-008,2024-12-13 19:36:00,2024-12-13 22:09:00,41.0,7,4
LMS-2115,COURSE-006,2024-10-14 10:11:00,2024-10-14 13:07:00,41.0,1,1
LMS-2115,COURSE-007,2024-10-12 12:58:00,2024-10-12 13:33:00,14.0,3,4
LMS-2115,COURSE-005,2024-09-22 10:13:00,2024-09-22 11:50:00,43.0,8,0
LMS-2115,COURSE-005,2024-09-23 17:00:00,2024-09-23 18:33:00,23.0,6,2
LMS-2115,COURSE-001,2024-10-19 20:35:00,2024-10-19 23:27:00,26.0,2,3
LMS-2115,COURSE-010,2024-12-08 08:00:00,2024-12-08 10:13:00,30.0,0,4
LMS-2115,COURSE-009,2024-12-02 19:14:00,2024-12-02 20:54:00,25.0,7,3
LMS-2115,COURSE-005,2025-03-14 18:36:00,2025-03-14 20:05:00,2.0,7,4
LMS-2115,COURSE-004,2025-01-16 21:29:00,2025-01-16 23:05:00,37.0,0,4
LMS-2115,COURSE-004,2025-02-01 16:59:00,2025-02-01 17:19:00,39.0,8,4
LMS-2115,COURSE-003,2024-12-01 11:11:00,2024-12-01 12:39:00,6.0,7,4
LMS-2115,COURSE-008,2024-12-24 20:06:00,2024-12-24 22:31:00,44.0,3,4
LMS-2116,COURSE-004,2024-10-23 19:09:00,2024-10-23 21:13:00,10.0,3,0
LMS-2116,COURSE-003,2025-04-13 15:38:00,2025-04-13 18:05:00,43.0,4,3
LMS-2116,COURSE-005,2025-03-10 13:51:00,2025-03-10 14:26:00,9.0,9,1
LMS-2116,COURSE-003,2024-09-21 15:01:00,2024-09-21 15:46:00,31.0,1,3
LMS-2116,COURSE-002,2025-01-29 16:57:00,2025-01-29 18:16:00,46.0,7,2
LMS-2116,COURSE-001,2025-01-24 12:51:00,2025-01-24 14:03:00,16.0,1,0
LMS-2116,COURSE-009,2025-04-17 12:42:00,2025-04-17 15:08:00,23.0,2,3
LMS-2116,COURSE-007,2025-04-05 16:13:00,2025-04-05 17:14:00,17.0,5,1
LMS-2116,COURSE-005,2025-01-11 13:13:00,2025-01-11 15:15:00,36.0,8,3
LMS-2116,COURSE-009,2025-03-20 10:32:00,2025-03-20 11:03:00,27.0,2,0
LMS-2116,COURSE-001,2024-12-21 10:47:00,2024-12-21 12:08:00,45.0,7,1
LMS-2116,COURSE-007,2024-09-17 09:58:00,2024-09-17 10:05:00,46.0,2,4
LMS-2116,COURSE-009,2024-09-07 16:06:00,2024-09-07 16:32:00,33.0,3,0
LMS-2116,COURSE-007,2024-10-11 20:50:00,2024-10-11 23:44:00,21.0,1,4
LMS-2116,COURSE-008,2025-01-23 18:42:00,2025-01-23 21:00:00,21.0,0,2
LMS-2116,COURSE-008,2025-02-03 17:37:00,2025-02-03 18:02:00,5.0,2,4
LMS-2116,COURSE-010,2024-12-11 15:35:00,2024-12-11 16:01:00,8.0,9,4
LMS-2116,COURSE-002,2025-03-13 10:28:00,2025-03-13 12:40:00,34.0,3,2
LMS-2116,COURSE-005,2024-09-24 10:14:00,2024-09-24 12:25:00,45.0,1,2
LMS-2116,COURSE-004,2024-09-01 20:24:00,2024-09-01 21:32:00,29.0,5,4
LMS-2116,COURSE-003,2024-12-27 11:04:00,2024-12-27 13:56:00,47.0,2,3
LMS-2116,COURSE-007,2024-12-21 16:41:00,2024-12-21 18:22:00,35.0,4,2
LMS-2116,COURSE-002,2024-11-01 12:21:00,2024-11-01 14:52:00,11.0,6,4
LMS-2116,COURSE-009,2024-10-13 13:53:00,2024-10-13 14:42:00,11.0,2,1
LMS-2116,COURSE-005,2025-01-24 08:08:00,2025-01-24 09:37:00,11.0,3,2
LMS-2116,COURSE-007,2024-10-16 15:55:00,2024-10-16 18:42:00,12.0,7,1
LMS-2116,COURSE-010,2025-02-14 14:06:00,2025-02-14 15:07:00,41.0,7,3
LMS-2116,COURSE-004,2025-03-05 15:42:00,2025-03-05 15:56:00,6.0,8,4
LMS-2116,COURSE-001,2024-10-08 18:25:00,2024-10-08 18:59:00,3.0,5,1
LMS-2116,COURSE-005,2024-12-14 12:58:00,2024-12-14 14:01:00,6.0,2,3
LMS-2116,COURSE-002,2024-12-01 10:00:00,2024-12-01 11:33:00,3.0,9,2
LMS-2116,COURSE-010,2025-02-28 14:08:00,2025-02-28 16:57:00,29.0,1,1
LMS-2116,COURSE-009,2025-04-07 08:42:00,2025-04-07 10:58:00,42.0,9,4
LMS-2116,COURSE-004,2024-11-05 10:58:00,2024-11-05 11:57:00,14.0,4,1
LMS-2116,COURSE-010,2025-02-12 21:39:00,2025-02-13 00:17:00,49.0,6,0
LMS-2116,COURSE-008,2024-09-05 07:41:00,2024-09-05 08:34:00,6.0,6,3
LMS-2116,COURSE-001,2025-01-26 18:35:00,2025-01-26 21:26:00,43.0,4,2
LMS-2116,COURSE-009,2025-01-03 21:34:00,2025-01-03 21:58:00,24.0,9,1
LMS-2116,COURSE-001,2025-02-20 17:32:00,2025-02-20 18:42:00,6.0,1,0
LMS-2116,COURSE-010,2025-04-22 17:38:00,2025-04-22 19:04:00,5.0,0,1
LMS-2116,COURSE-004,2024-11-09 16:11:00,2024-11-09 18:29:00,1.0,2,4
LMS-2116,COURSE-005,2024-10-22 17:44:00,2024-10-22 18:19:00,5.0,2,4
LMS-2116,COURSE-001,2025-01-26 09:52:00,2025-01-26 10:36:00,17.0,3,4
LMS-2116,COURSE-003,2025-02-27 13:01:00,2025-02-27 13:07:00,23.0,7,4
LMS-2116,COURSE-007,2024-12-17 18:27:00,2024-12-17 20:32:00,30.0,5,0
LMS-2116,COURSE-005,2024-10-30 13:16:00,2024-10-30 15:37:00,3.0,6,0
LMS-2116,COURSE-006,2025-04-14 18:10:00,2025-04-14 19:55:00,38.0,8,4
LMS-2116,COURSE-002,2024-10-02 16:52:00,2024-10-02 18:54:00,22.0,2,1
LMS-2116,COURSE-006,2024-10-25 21:00:00,2024-10-25 21:34:00,14.0,9,4
LMS-2116,COURSE-003,2024-12-12 11:24:00,2024-12-12 12:20:00,29.0,3,1
LMS-2116,COURSE-008,2025-04-28 13:36:00,2025-04-28 13:49:00,41.0,6,2
LMS-2117,COURSE-009,2024-11-07 13:18:00,2024-11-07 15:32:00,45.0,3,1
LMS-2117,COURSE-001,2025-04-21 14:35:00,2025-04-21 15:40:00,31.0,1,3
LMS-2117,COURSE-010,2025-02-19 20:22:00,2025-02-19 22:59:00,37.0,1,3
LMS-2117,COURSE-003,2025-01-14 12:41:00,2025-01-14 13:59:00,1.0,4,0
LMS-2117,COURSE-002,2024-10-14 13:21:00,2024-10-14 15:16:00,34.0,1,4
LMS-2117,COURSE-007,2025-01-29 10:42:00,2025-01-29 13:15:00,42.0,2,0
LMS-2117,COURSE-008,2025-01-04 18:09:00,2025-01-04 20:54:00,,7,1
LMS-2117,COURSE-007,2025-04-18 11:28:00,2025-04-18 13:27:00,37.0,6,2
LMS-2117,COURSE-007,2025-02-25 12:13:00,2025-02-25 14:04:00,22.0,6,3
LMS-2117,COURSE-007,2025-02-17 17:29:00,2025-02-17 19:32:00,3.0,3,3
LMS-2117,COURSE-007,2025-02-05 13:43:00,2025-02-05 14:39:00,9.0,0,3
LMS-2117,COURSE-002,2025-02-20 09:56:00,2025-02-20 11:21:00,25.0,2,3
LMS-2117,COURSE-002,2024-11-29 21:04:00,2024-11-29 22:16:00,1.0,9,4
LMS-2117,COURSE-010,2025-04-15 17:22:00,2025-04-15 19:26:00,24.0,0,4
LMS-2117,COURSE-005,2024-09-16 10:28:00,2024-09-16 12:16:00,44.0,9,1
LMS-2117,COURSE-005,2025-01-11 11:26:00,2025-01-11 12:32:00,45.0,5,2
LMS-2117,COURSE-003,2025-03-24 17:12:00,2025-03-24 19:56:00,,9,3
LMS-2117,COURSE-007,2024-11-07 09:45:00,2024-11-07 10:07:00,5.0,7,1
LMS-2117,COURSE-010,2025-04-07 08:12:00,2025-04-07 08:36:00,18.0,5,0
LMS-2117,COURSE-003,2024-12-09 16:38:00,2024-12-09 18:42:00,42.0,1,0
LMS-2117,COURSE-004,2025-04-07 15:34:00,2025-04-07 16:34:00,21.0,5,2
LMS-2117,COURSE-002,2024-11-13 18:19:00,2024-11-13 20:43:00,27.0,4,1
LMS-2117,COURSE-007,2024-12-02 09:59:00,2024-12-02 11:42:00,48.0,9,3
LMS-2117,COURSE-004,2024-09-10 11:12:00,2024-09-10 11:57:00,,1,2
LMS-2117,COURSE-008,2025-02-17 13:51:00,2025-02-17 16:01:00,8.0,2,2
LMS-2117,COURSE-008,2024-09-25 20:22:00,2024-09-25 20:56:00,42.0,0,1
LMS-2117,COURSE-004,2025-02-06 08:15:00,2025-02-06 10:15:00,18.0,4,1
LMS-2117,COURSE-005,2024-11-03 11:54:00,2024-11-03 14:41:00,31.0,1,2
LMS-2117,COURSE-001,2024-09-30 11:29:00,2024-09-30 12:06:00,37.0,3,0
LMS-2117,COURSE-007,2025-02-11 17:54:00,2025-02-11 19:28:00,9.0,4,2
LMS-2117,COURSE-003,2025-02-18 21:48:00,2025-02-19 00:23:00,42.0,7,1
LMS-2117,COURSE-010,2024-11-23 10:16:00,2024-11-23 10:43:00,17.0,4,2
LMS-2117,COURSE-005,2024-11-01 13:35:00,2024-11-01 13:48:00,2.0,9,4
LMS-2117,COURSE-010,2024-12-14 18:16:00,2024-12-14 20:24:00,10.0,8,1
LMS-2117,COURSE-009,2024-09-06 20:35:00,2024-09-06 22:29:00,32.0,7,3
LMS-2117,COURSE-008,2025-01-18 18:13:00,2025-01-18 19:06:00,15.0,9,4
LMS-2117,COURSE-004,2025-01-02 16:00:00,2025-01-02 17:44:00,20.0,6,1
LMS-2117,COURSE-004,2025-02-09 08:28:00,2025-02-09 10:15:00,10.0,4,0
LMS-2117,COURSE-005,2024-11-16 08:07:00,2024-11-16 09:24:00,5.0,8,4
LMS-2117,COURSE-007,2025-03-07 09:55:00,2025-03-07 10:56:00,13.0,9,2
LMS-2117,COURSE-002,2025-02-18 21:21:00,2025-02-18 22:41:00,33.0,8,2
LMS-2117,COURSE-006,2024-09-28 16:11:00,2024-09-28 17:33:00,23.0,2,3
LMS-2117,COURSE-006,2025-04-01 17:28:00,2025-04-01 20:11:00,31.0,9,4
LMS-2118,COURSE-004,2024-10-14 09:46:00,2024-10-14 11:34:00,46.0,7,2
LMS-2118,COURSE-002,2025-02-23 10:06:00,2025-02-23 12:53:00,40.0,4,3
LMS-2118,COURSE-001,2024-10-09 21:43:00,2024-10-09 22:44:00,25.0,8,2
LMS-2118,COURSE-001,2025-02-16 14:28:00,2025-02-16 15:20:00,2.0,7,3
LMS-2118,COURSE-008,2025-04-15 15:10:00,2025-04-15 17:21:00,10.0,6,4
LMS-2118,COURSE-004,2025-04-09 15:16:00,2025-04-09 17:31:00,28.0,2,1
LMS-2118,COURSE-003,2024-10-14 11:06:00,2024-10-14 11:31:00,48.0,0,3
LMS-2118,COURSE-001,2024-11-26 07:51:00,2024-11-26 08:39:00,13.0,2,2
LMS-2118,COURSE-002,2024-12-28 09:07:00,2024-12-28 11:50:00,22.0,1,3
LMS-2118,COURSE-008,2024-09-25 17:23:00,2024-09-25 19:37:00,35.0,2,3
LMS-2118,COURSE-005,2024-10-31 18:34:00,2024-10-31 19:56:00,15.0,3,0
LMS-2118,COURSE-003,2024-12-28 11:55:00,2024-12-28 12:20:00,28.0,2,0
LMS-2118,COURSE-004,2024-10-19 20:55:00,2024-10-19 23:00:00,25.0,1,3
LMS-2118,COURSE-008,2025-03-17 13:27:00,2025-03-17 15:58:00,48.0,2,1
LMS-2118,COURSE-005,2024-09-15 13:17:00,2024-09-15 15:43:00,48.0,7,3
LMS-2118,COURSE-008,2024-11-01 10:27:00,2024-11-01 13:09:00,20.0,0,1
LMS-2118,COURSE-009,2025-02-24 17:15:00,2025-02-24 18:43:00,22.0,6,4
LMS-2118,COURSE-006,2025-01-08 09:21:00,2025-01-08 12:04:00,34.0,6,3
LMS-2118,COURSE-008,2024-11-09 18:01:00,2024-11-09 20:53:00,35.0,5,4
LMS-2118,COURSE-005,2025-04-14 11:33:00,2025-04-14 12:06:00,33.0,0,0
LMS-2118,COURSE-005,2024-11-15 13:25:00,2024-11-15 16:08:00,8.0,9,2
LMS-2118,COURSE-009,2024-09-03 21:54:00,2024-09-04 00:31:00,31.0,5,2
LMS-2118,COURSE-003,2024-11-04 19:15:00,2024-11-04 20:21:00,18.0,7,4
LMS-2118,COURSE-010,2024-09-07 12:24:00,2024-09-07 14:40:00,48.0,0,3
LMS-2118,COURSE-001,2024-11-24 09:51:00,2024-11-24 12:42:00,17.0,2,1
LMS-2118,COURSE-003,2025-01-21 11:54:00,2025-01-21 11:59:00,22.0,0,3
LMS-2118,COURSE-007,2025-04-08 20:30:00,2025-04-08 20:50:00,46.0,6,3
LMS-2118,COURSE-003,2024-09-03 10:43:00,2024-09-03 12:58:00,29.0,7,1
LMS-2118,COURSE-006,2024-09-20 07:42:00,2024-09-20 09:56:00,41.0,0,3
LMS-2118,COURSE-005,2024-10-03 11:12:00,2024-10-03 11:27:00,27.0,7,1
LMS-2118,COURSE-004,2025-01-10 15:53:00,2025-01-10 17:37:00,8.0,4,4
LMS-2118,COURSE-008,2024-12-26 15:46:00,2024-12-26 16:57:00,39.0,3,1
LMS-2118,COURSE-005,2025-02-22 21:28:00,2025-02-22 22:20:00,33.0,9,4
LMS-2118,COURSE-005,2025-02-15 11:40:00,2025-02-15 13:44:00,13.0,5,1
LMS-2118,COURSE-001,2025-01-02 18:55:00,2025-01-02 19:22:00,47.0,1,0
LMS-2118,COURSE-008,2024-10-14 14:17:00,2024-10-14 15:27:00,25.0,4,4
LMS-2118,COURSE-001,2025-02-08 16:13:00,2025-02-08 17:50:00,31.0,1,4
LMS-2118,COURSE-005,2025-04-08 09:00:00,2025-04-08 09:21:00,27.0,9,1
LMS-2118,COURSE-003,2024-09-17 11:49:00,2024-09-17 12:40:00,6.0,5,3
LMS-2118,COURSE-002,2025-01-24 11:55:00,2025-01-24 12:10:00,36.0,5,3
LMS-2118,COURSE-010,2025-04-19 13:09:00,2025-04-19 14:42:00,43.0,1,1
LMS-2118,COURSE-003,2025-01-17 18:39:00,2025-01-17 19:44:00,44.0,6,1
LMS-2118,COURSE-010,2024-10-23 20:11:00,2024-10-23 20:44:00,34.0,9,2
LMS-2118,COURSE-003,2024-12-04 12:39:00,2024-12-04 15:09:00,33.0,8,0
LMS-2118,COURSE-009,2025-02-17 20:36:00,2025-02-17 21:44:00,29.0,5,3
LMS-2118,COURSE-002,2025-04-24 18:53:00,2025-04-24 21:16:00,8.0,0,0
LMS-2118,COURSE-005,2025-04-13 08:47:00,2025-04-13 09:27:00,10.0,1,2
LMS-2118,COURSE-010,2025-04-24 18:30:00,2025-04-24 18:51:00,44.0,7,0
LMS-2118,COURSE-010,2024-12-30 10:08:00,2024-12-30 10:32:00,41.0,1,3
LMS-2118,COURSE-008,2024-10-02 07:33:00,2024-10-02 07:52:00,47.0,8,4
LMS-2118,COURSE-005,2025-02-02 15:14:00,2025-02-02 16:38:00,4.0,1,3
LMS-2118,COURSE-002,2024-09-06 11:44:00,2024-09-06 14:31:00,49.0,6,0
LMS-2118,COURSE-008,2024-09-27 14:50:00,2024-09-27 16:08:00,30.0,0,0
LMS-2118,COURSE-006,2025-02-24 12:43:00,2025-02-24 15:29:00,35.0,8,4
LMS-2118,COURSE-007,2024-10-10 11:39:00,2024-10-10 14:30:00,46.0,3,3
LMS-2118,COURSE-009,2025-01-12 13:38:00,2025-01-12 15:29:00,36.0,2,1
LMS-2118,COURSE-003,2024-10-03 10:06:00,2024-10-03 10:51:00,23.0,1,4
LMS-2118,COURSE-004,2024-11-17 13:22:00,2024-11-17 13:32:00,13.0,5,1
LMS-2118,COURSE-008,2024-10-26 17:39:00,2024-10-26 18:19:00,47.0,0,4
LMS-2118,COURSE-005,2025-04-13 15:47:00,2025-04-13 17:54:00,49.0,0,4
LMS-2118,COURSE-006,2024-09-21 21:10:00,2024-09-21 23:14:00,28.0,1,4
LMS-2118,COURSE-001,2025-04-08 12:28:00,2025-04-08 15:13:00,25.0,0,2
LMS-2118,COURSE-007,2025-02-19 07:20:00,2025-02-19 09:17:00,17.0,5,0
LMS-2118,COURSE-005,2024-12-24 16:21:00,2024-12-24 17:48:00,17.0,5,1
LMS-2118,COURSE-001,2025-02-15 10:54:00,2025-02-15 12:22:00,16.0,4,0
LMS-2118,COURSE-004,2024-11-07 21:51:00,2024-11-07 23:26:00,40.0,1,4
LMS-2118,COURSE-004,2025-02-19 18:50:00,2025-02-19 20:20:00,48.0,2,2
LMS-2118,COURSE-009,2024-10-29 12:53:00,2024-10-29 14:23:00,13.0,4,0
LMS-2118,COURSE-001,2025-02-16 16:57:00,2025-02-16 17:04:00,45.0,5,0
LMS-2118,COURSE-006,2024-11-20 15:28:00,2024-11-20 16:18:00,41.0,1,4
LMS-2118,COURSE-001,2024-10-15 12:03:00,2024-10-15 14:05:00,45.0,9,4
LMS-2118,COURSE-001,2024-09-27 16:28:00,2024-09-27 19:12:00,27.0,0,4
LMS-2118,COURSE-009,2025-01-26 10:55:00,2025-01-26 11:21:00,46.0,1,1
LMS-2118,COURSE-003,2024-10-27 15:49:00,2024-10-27 16:30:00,14.0,4,3
LMS-2118,COURSE-003,2025-02-17 18:33:00,2025-02-17 21:10:00,47.0,6,2
LMS-2119,COURSE-010,2024-10-13 13:11:00,2024-10-13 14:31:00,38.0,1,1
LMS-2119,COURSE-002,2025-02-03 20:14:00,2025-02-03 22:58:00,21.0,0,4
LMS-2119,COURSE-002,2025-04-18 15:15:00,2025-04-18 16:03:00,39.0,9,2
LMS-2119,COURSE-007,2025-02-01 16:21:00,2025-02-01 17:37:00,45.0,4,0
LMS-2119,COURSE-007,2025-02-14 09:57:00,2025-02-14 11:21:00,35.0,1,0
LMS-2119,COURSE-005,2024-09-09 15:47:00,2024-09-09 16:52:00,44.0,5,0
LMS-2119,COURSE-002,2025-01-05 07:43:00,2025-01-05 09:15:00,40.0,6,3
LMS-2119,COURSE-008,2024-11-07 10:51:00,2024-11-07 12:56:00,33.0,5,3
LMS-2119,COURSE-002,2025-03-22 17:01:00,2025-03-22 19:51:00,18.0,4,3
LMS-2119,COURSE-001,2025-01-29 15:10:00,2025-01-29 15:39:00,14.0,3,3
LMS-2119,COURSE-001,2025-02-09 20:44:00,2025-02-09 21:42:00,33.0,1,2
LMS-2119,COURSE-007,2024-12-31 10:07:00,2024-12-31 11:23:00,37.0,5,1
LMS-2119,COURSE-002,2024-09-05 20:06:00,2024-09-05 22:25:00,2.0,1,3
LMS-2119,COURSE-005,2025-01-11 18:39:00,2025-01-11 19:40:00,25.0,8,1
LMS-2119,COURSE-006,2025-02-16 17:12:00,2025-02-16 19:32:00,23.0,3,3
LMS-2119,COURSE-009,2025-02-11 20:09:00,2025-02-11 21:25:00,33.0,0,3
LMS-2119,COURSE-009,2024-12-31 14:15:00,2024-12-31 14:36:00,40.0,7,3
LMS-2119,COURSE-009,2024-10-10 21:12:00,2024-10-10 22:31:00,36.0,8,0
LMS-2119,COURSE-004,2025-04-25 20:43:00,2025-04-25 21:20:00,43.0,8,0
LMS-2119,COURSE-005,2025-03-02 17:01:00,2025-03-02 19:12:00,4.0,6,4
LMS-2119,COURSE-008,2025-04-12 17:04:00,2025-04-12 19:00:00,6.0,1,4
LMS-2119,COURSE-004,2024-12-08 13:19:00,2024-12-08 14:54:00,21.0,3,0
LMS-2119,COURSE-006,2024-09-10 11:08:00,2024-09-10 11:49:00,15.0,9,2
LMS-2119,COURSE-007,2025-03-15 21:23:00,2025-03-15 23:01:00,40.0,7,2
LMS-2119,COURSE-006,2024-11-10 17:12:00,2024-11-10 19:36:00,43.0,2,4
LMS-2119,COURSE-006,2024-12-11 14:52:00,2024-12-11 15:50:00,24.0,5,0
LMS-2119,COURSE-005,2025-01-09 19:48:00,2025-01-09 21:43:00,9.0,2,4
LMS-2119,COURSE-002,2025-04-12 16:47:00,2025-04-12 19:05:00,32.0,8,2
LMS-2119,COURSE-005,2024-11-16 19:35:00,2024-11-16 20:43:00,30.0,4,1
LMS-2119,COURSE-003,2024-11-29 12:35:00,2024-11-29 14:15:00,36.0,8,0
LMS-2119,COURSE-009,2025-04-24 15:30:00,2025-04-24 16:07:00,49.0,1,2
LMS-2119,COURSE-009,2025-04-17 07:44:00,2025-04-17 07:55:00,28.0,1,1
LMS-2119,COURSE-010,2024-11-24 12:06:00,2024-11-24 14:04:00,6.0,2,1
LMS-2119,COURSE-009,2024-10-08 14:19:00,2024-10-08 14:49:00,7.0,0,1
